$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label
1459.0,711.0,98920.0,862.0,3.0,101955.0,4,s12/mu10minus5
0.0,0.0,95677.0,26327.0,3.0,122008.0,4,s12/mu10minus5
59.0,101.0,62750.0,40476.0,2.0,105103.0,4,s12/mu10minus5
432.0,229.0,43895.0,52903.0,2.0,98260.0,4,s12/mu10minus5
3295.0,3984.0,97544.0,14110.0,2.0,119715.0,4,s12/mu10minus5
8696.0,31277.0,22355.0,14197.0,2.0,95715.0,4,s12/mu10minus5
6.0,0.0,33603.0,66172.0,4.0,99785.0,4,s12/mu10minus5
1797.0,2391.0,1317.0,98947.0,3.0,104476.0,4,s12/mu10minus5
63.0,93.0,36663.0,60741.0,2.0,97564.0,4,s12/mu10minus5
260.0,15.0,86852.0,15927.0,2.0,103838.0,4,s12/mu10minus5
0.0,16.0,35720.0,49817.0,2.0,110803.0,4,s12/mu10minus5
428.0,259.0,74619.0,34022.0,2.0,109332.0,4,s12/mu10minus5
95.0,14.0,70336.0,30895.0,2.0,101384.0,4,s12/mu10minus5
396.0,0.0,108500.0,61.0,2.0,108976.0,4,s12/mu10minus5
59741.0,2532.0,35684.0,1786.0,2.0,102306.0,4,s12/mu10minus5
841.0,201.0,83837.0,1802.0,3.0,88277.0,4,s12/mu10minus5
133.0,827.0,81692.0,17655.0,1.0,100719.0,4,s12/mu10minus5
1385.0,875.0,75693.0,15078.0,4.0,93055.0,4,s12/mu10minus5
23.0,26.0,50940.0,19109.0,2.0,94023.0,4,s12/mu10minus5
7.0,13.0,73571.0,25528.0,2.0,103929.0,4,s12/mu10minus5
3149.0,6796.0,58946.0,23457.0,2.0,92392.0,4,s12/mu10minus5
301.0,5.0,101192.0,403.0,3.0,102692.0,4,s12/mu10minus5
0.0,0.0,11496.0,41781.0,2.0,100361.0,4,s12/mu10minus5
64576.0,7469.0,865.0,31115.0,1.0,104760.0,4,s12/mu10minus5
0.0,0.0,44378.0,52420.0,2.0,97015.0,4,s12/mu10minus5
4.0,18.0,66163.0,28196.0,2.0,104565.0,4,s12/mu10minus5
7420.0,2738.0,33511.0,45427.0,2.0,94049.0,4,s12/mu10minus5
464.0,924.0,112955.0,438.0,3.0,121611.0,4,s12/mu10minus5
8.0,176.0,67333.0,30836.0,2.0,98581.0,4,s12/mu10minus5
531.0,1310.0,81945.0,17871.0,2.0,101816.0,4,s12/mu10minus5
1026.0,503.0,46985.0,50267.0,3.0,98851.0,4,s12/mu10minus5
10539.0,16223.0,9280.0,70791.0,0.0,106833.0,4,s12/mu10minus5
782.0,1446.0,86868.0,4844.0,2.0,94022.0,4,s12/mu10minus5
0.0,0.0,17624.0,81204.0,2.0,104436.0,4,s12/mu10minus5
0.0,61.0,19321.0,72591.0,0.0,104636.0,4,s12/mu10minus5
1864.0,5402.0,14312.0,75061.0,2.0,99308.0,4,s12/mu10minus5
522.0,66.0,78261.0,28477.0,3.0,108776.0,4,s12/mu10minus5
3848.0,4367.0,447.0,90031.0,2.0,98695.0,4,s12/mu10minus5
4322.0,23027.0,65059.0,506.0,2.0,96146.0,4,s12/mu10minus5
22424.0,19699.0,9715.0,57937.0,2.0,109777.0,4,s12/mu10minus5
2264.0,213.0,103381.0,7281.0,2.0,113141.0,4,s12/mu10minus5
23984.0,14567.0,52937.0,10109.0,3.0,112671.0,4,s12/mu10minus5
185.0,24.0,97470.0,116.0,7.0,97813.0,4,s12/mu10minus5
0.0,0.0,29866.0,41773.0,0.0,101209.0,4,s12/mu10minus5
10.0,21.0,7917.0,112131.0,2.0,120104.0,4,s12/mu10minus5
0.0,37.0,66012.0,21948.0,2.0,111963.0,4,s12/mu10minus5
32.0,0.0,75803.0,24177.0,2.0,100056.0,4,s12/mu10minus5
11506.0,36736.0,36382.0,8217.0,2.0,105774.0,4,s12/mu10minus5
0.0,39.0,43267.0,14969.0,2.0,97091.0,4,s12/mu10minus5
248.0,67.0,87784.0,9704.0,2.0,97977.0,4,s12/mu10minus5
958.0,1987.0,95483.0,5225.0,2.0,104772.0,4,s12/mu10minus5
95.0,0.0,74201.0,24174.0,3.0,100030.0,4,s12/mu10minus5
27.0,229.0,75788.0,42702.0,2.0,119893.0,4,s12/mu10minus5
0.0,0.0,89112.0,1359.0,3.0,102405.0,4,s12/mu10minus5
285.0,1107.0,91113.0,3506.0,2.0,96342.0,4,s12/mu10minus5
212.0,0.0,60103.0,32054.0,2.0,92898.0,4,s12/mu10minus5
0.0,0.0,16503.0,75907.0,3.0,92740.0,4,s12/mu10minus5
45.0,7.0,93878.0,18472.0,1.0,112403.0,4,s12/mu10minus5
2029.0,94.0,82465.0,19735.0,2.0,104892.0,4,s12/mu10minus5
197.0,583.0,87034.0,5802.0,2.0,94186.0,4,s12/mu10minus5
45.0,24.0,89097.0,22049.0,5.0,111220.0,4,s12/mu10minus5
3213.0,814.0,59344.0,38111.0,2.0,101640.0,4,s12/mu10minus5
9.0,0.0,83360.0,11244.0,2.0,95090.0,4,s12/mu10minus5
0.0,46.0,81476.0,8336.0,2.0,97200.0,4,s12/mu10minus5
13.0,14.0,16321.0,70749.0,2.0,87103.0,4,s12/mu10minus5
0.0,10.0,48023.0,36322.0,3.0,105920.0,4,s12/mu10minus5
11701.0,22951.0,55044.0,2018.0,1.0,96726.0,4,s12/mu10minus5
203.0,408.0,103734.0,8.0,2.0,104355.0,4,s12/mu10minus5
303.0,223.0,50471.0,51667.0,2.0,102931.0,4,s12/mu10minus5
16.0,230.0,69281.0,48619.0,2.0,118320.0,4,s12/mu10minus5
93.0,560.0,51513.0,44178.0,3.0,96370.0,4,s12/mu10minus5
3242.0,4243.0,60470.0,27971.0,2.0,106915.0,4,s12/mu10minus5
0.0,0.0,110287.0,6133.0,3.0,117267.0,4,s12/mu10minus5
0.0,0.0,8092.0,86377.0,5.0,94475.0,4,s12/mu10minus5
66.0,0.0,85363.0,12523.0,2.0,98804.0,4,s12/mu10minus5
795.0,2241.0,76720.0,7897.0,3.0,104213.0,4,s12/mu10minus5
0.0,0.0,42892.0,54043.0,3.0,97180.0,4,s12/mu10minus5
126.0,524.0,33215.0,71648.0,2.0,105515.0,4,s12/mu10minus5
0.0,0.0,8698.0,8475.0,2.0,102074.0,4,s12/mu10minus5
16218.0,13335.0,54060.0,5084.0,2.0,94559.0,4,s12/mu10minus5
0.0,0.0,78933.0,30467.0,1.0,109401.0,4,s12/mu10minus5
60.0,0.0,101793.0,11272.0,2.0,113192.0,4,s12/mu10minus5
2.0,0.0,73856.0,18947.0,3.0,101099.0,4,s12/mu10minus5
38.0,73.0,96547.0,5770.0,0.0,102544.0,4,s12/mu10minus5
1.0,0.0,6604.0,86356.0,2.0,92963.0,4,s12/mu10minus5
1272.0,1465.0,96611.0,2214.0,2.0,101564.0,4,s12/mu10minus5
797.0,7158.0,75325.0,41427.0,2.0,125359.0,4,s12/mu10minus5
1898.0,0.0,66826.0,31363.0,3.0,100090.0,4,s12/mu10minus5
860.0,2404.0,89468.0,18038.0,2.0,111063.0,4,s12/mu10minus5
30.0,173.0,84348.0,4896.0,0.0,93913.0,4,s12/mu10minus5
0.0,0.0,26057.0,70966.0,3.0,97026.0,4,s12/mu10minus5
7861.0,53515.0,9348.0,23510.0,2.0,94293.0,4,s12/mu10minus5
0.0,30.0,53410.0,48455.0,2.0,101954.0,4,s12/mu10minus5
137.0,332.0,44378.0,54080.0,2.0,98929.0,4,s12/mu10minus5
675.0,3449.0,17002.0,78219.0,2.0,99656.0,4,s12/mu10minus5
9832.0,690.0,77980.0,18429.0,2.0,106978.0,4,s12/mu10minus5
165.0,328.0,94332.0,1143.0,3.0,99775.0,4,s12/mu10minus5
483.0,834.0,35494.0,61284.0,1.0,98118.0,4,s12/mu10minus5
8892.0,1028.0,9325.0,87585.0,2.0,106883.0,4,s12/mu10minus5
18746.0,70090.0,21943.0,2984.0,2.0,113765.0,4,s12/mu10minus5
721.0,3177.0,70872.0,23048.0,3.0,100681.0,4,s12/mu10minus5
4078.0,4526.0,31092.0,59398.0,3.0,107613.0,4,s12/mu10minus5
612.0,8000.0,80436.0,8190.0,2.0,99687.0,4,s12/mu10minus5
1108.0,2574.0,55672.0,34603.0,2.0,94848.0,4,s12/mu10minus5
414.0,0.0,59445.0,55912.0,2.0,115886.0,4,s12/mu10minus5
0.0,65.0,96716.0,12293.0,4.0,112795.0,4,s12/mu10minus5
494.0,1212.0,45467.0,72853.0,2.0,120168.0,4,s12/mu10minus5
615.0,1495.0,67792.0,43612.0,2.0,113987.0,4,s12/mu10minus5
798.0,0.0,90187.0,5943.0,2.0,98106.0,4,s12/mu10minus5
38.0,66.0,79038.0,12020.0,2.0,95587.0,4,s12/mu10minus5
36.0,144.0,53984.0,60325.0,2.0,114491.0,4,s12/mu10minus5
3903.0,22776.0,49896.0,31464.0,1.0,108210.0,4,s12/mu10minus5
191.0,551.0,65510.0,31319.0,2.0,97573.0,4,s12/mu10minus5
2432.0,5148.0,69404.0,12426.0,2.0,91269.0,4,s12/mu10minus5
0.0,84.0,95714.0,2195.0,2.0,99661.0,4,s12/mu10minus5
2008.0,7778.0,34864.0,28538.0,2.0,98174.0,4,s12/mu10minus5
971.0,784.0,101190.0,1626.0,2.0,104790.0,4,s12/mu10minus5
44.0,0.0,72970.0,28709.0,2.0,101916.0,4,s12/mu10minus5
0.0,0.0,69651.0,23696.0,3.0,95550.0,4,s12/mu10minus5
0.0,0.0,81989.0,14172.0,3.0,96164.0,4,s12/mu10minus5
0.0,0.0,56806.0,11282.0,2.0,116394.0,4,s12/mu10minus5
24478.0,14463.0,37692.0,29049.0,2.0,106510.0,4,s12/mu10minus5
55.0,139.0,13487.0,103262.0,3.0,117345.0,4,s12/mu10minus5
0.0,0.0,19664.0,75413.0,2.0,95260.0,4,s12/mu10minus5
0.0,126.0,66234.0,34364.0,4.0,101739.0,4,s12/mu10minus5
81.0,406.0,58439.0,47678.0,2.0,106905.0,4,s12/mu10minus5
189.0,361.0,7121.0,92384.0,2.0,100061.0,4,s12/mu10minus5
414.0,8962.0,67787.0,25548.0,2.0,105824.0,4,s12/mu10minus5
19.0,171.0,51113.0,16137.0,1.0,88683.0,4,s12/mu10minus5
0.0,0.0,66917.0,30058.0,2.0,98882.0,4,s12/mu10minus5
192.0,0.0,59358.0,27456.0,2.0,87008.0,4,s12/mu10minus5
775.0,759.0,56809.0,38321.0,4.0,98101.0,4,s12/mu10minus5
204.0,408.0,71860.0,9400.0,2.0,96746.0,4,s12/mu10minus5
0.0,0.0,10182.0,94433.0,2.0,104617.0,4,s12/mu10minus5
0.0,44.0,101689.0,8217.0,3.0,111065.0,4,s12/mu10minus5
0.0,0.0,7343.0,23954.0,2.0,108080.0,4,s12/mu10minus5
109.0,0.0,71683.0,34669.0,3.0,106473.0,4,s12/mu10minus5
462.0,4197.0,89173.0,10239.0,2.0,105555.0,4,s12/mu10minus5
21047.0,2575.0,47904.0,39789.0,4.0,111319.0,4,s12/mu10minus5
161.0,242.0,42915.0,80608.0,4.0,124836.0,4,s12/mu10minus5
460.0,1769.0,95083.0,6018.0,2.0,112495.0,4,s12/mu10minus5
0.0,0.0,60751.0,39845.0,3.0,105283.0,4,s12/mu10minus5
2810.0,20289.0,44948.0,23949.0,2.0,92409.0,4,s12/mu10minus5
0.0,0.0,67686.0,39239.0,2.0,108679.0,4,s12/mu10minus5
133.0,0.0,96884.0,17040.0,3.0,114106.0,4,s12/mu10minus5
157.0,311.0,48540.0,46298.0,2.0,96340.0,4,s12/mu10minus5
6682.0,22340.0,7110.0,61470.0,2.0,97884.0,4,s12/mu10minus5
27230.0,2432.0,20555.0,52060.0,2.0,102365.0,4,s12/mu10minus5
7135.0,28382.0,75837.0,1873.0,2.0,113366.0,4,s12/mu10minus5
9.0,0.0,101599.0,8105.0,0.0,109713.0,4,s12/mu10minus5
9.0,53.0,66091.0,27469.0,3.0,94018.0,4,s12/mu10minus5
118.0,24.0,85846.0,8785.0,1.0,94774.0,4,s12/mu10minus5
487.0,1411.0,90916.0,20349.0,3.0,113366.0,4,s12/mu10minus5
7.0,9.0,46162.0,57696.0,2.0,104202.0,4,s12/mu10minus5
0.0,1.0,82225.0,31696.0,3.0,114224.0,4,s12/mu10minus5
823.0,929.0,95712.0,1303.0,4.0,98787.0,4,s12/mu10minus5
731.0,2714.0,74961.0,14375.0,2.0,93030.0,4,s12/mu10minus5
2.0,0.0,69506.0,26541.0,2.0,96055.0,4,s12/mu10minus5
33443.0,5597.0,5522.0,68553.0,2.0,119699.0,4,s12/mu10minus5
7426.0,6915.0,102094.0,2077.0,0.0,118778.0,4,s12/mu10minus5
4753.0,19355.0,58994.0,12473.0,3.0,95578.0,4,s12/mu10minus5
9.0,0.0,45637.0,54984.0,0.0,101019.0,4,s12/mu10minus5
6531.0,33498.0,21310.0,36475.0,3.0,103328.0,4,s12/mu10minus5
8.0,18.0,67102.0,47410.0,3.0,114834.0,4,s12/mu10minus5
1.0,0.0,12991.0,51036.0,2.0,98811.0,4,s12/mu10minus5
54.0,6.0,54741.0,63665.0,2.0,120652.0,4,s12/mu10minus5
22.0,63.0,67140.0,31801.0,2.0,108730.0,4,s12/mu10minus5
168.0,84.0,99606.0,11022.0,3.0,111038.0,4,s12/mu10minus5
2253.0,6306.0,88163.0,6473.0,2.0,104595.0,4,s12/mu10minus5
86.0,130.0,94622.0,1790.0,2.0,107127.0,4,s12/mu10minus5
2548.0,5677.0,65370.0,22260.0,2.0,95857.0,4,s12/mu10minus5
37.0,439.0,95850.0,14996.0,2.0,111324.0,4,s12/mu10minus5
80.0,99.0,87355.0,10713.0,2.0,98361.0,4,s12/mu10minus5
303.0,154.0,59959.0,39922.0,3.0,100341.0,4,s12/mu10minus5
2211.0,9487.0,55477.0,27212.0,1.0,95755.0,4,s12/mu10minus5
1366.0,0.0,90716.0,3091.0,2.0,104867.0,4,s12/mu10minus5
1418.0,3995.0,19446.0,7612.0,0.0,100341.0,4,s12/mu10minus5
0.0,73.0,61522.0,39565.0,3.0,102291.0,4,s12/mu10minus5
2883.0,8605.0,81660.0,4592.0,2.0,109492.0,4,s12/mu10minus5
8156.0,10856.0,5867.0,69241.0,2.0,115914.0,4,s12/mu10minus5
230.0,33.0,58994.0,39902.0,2.0,99642.0,4,s12/mu10minus5
18.0,25.0,55451.0,47127.0,2.0,103276.0,4,s12/mu10minus5
0.0,0.0,8593.0,82120.0,2.0,100855.0,4,s12/mu10minus5
50.0,683.0,88556.0,13404.0,2.0,102695.0,4,s12/mu10minus5
74.0,228.0,79493.0,23857.0,2.0,104096.0,4,s12/mu10minus5
1.0,74.0,56767.0,32276.0,2.0,98313.0,4,s12/mu10minus5
6049.0,12856.0,47602.0,27464.0,2.0,96941.0,4,s12/mu10minus5
87.0,159.0,97441.0,7005.0,2.0,105036.0,4,s12/mu10minus5
11389.0,2979.0,20799.0,76744.0,2.0,111914.0,4,s12/mu10minus5
23490.0,9268.0,67422.0,7336.0,2.0,107518.0,4,s12/mu10minus5
2803.0,1084.0,57396.0,42930.0,2.0,104867.0,4,s12/mu10minus5
119.0,0.0,91705.0,15771.0,2.0,107597.0,4,s12/mu10minus5
207.0,36.0,100539.0,5696.0,2.0,106718.0,4,s12/mu10minus5
8.0,0.0,68529.0,31068.0,3.0,99624.0,4,s12/mu10minus5
3188.0,9054.0,62403.0,25526.0,2.0,102027.0,4,s12/mu10minus5
0.0,0.0,96530.0,2121.0,0.0,110347.0,4,s12/mu10minus5
350.0,128.0,128387.0,75.0,2.0,128943.0,4,s12/mu10minus5
734.0,9567.0,45692.0,37076.0,2.0,93077.0,4,s12/mu10minus5
0.0,0.0,65781.0,26916.0,3.0,92700.0,4,s12/mu10minus5
80.0,32.0,96332.0,15090.0,2.0,113566.0,4,s12/mu10minus5
0.0,0.0,34979.0,4445.0,2.0,91831.0,4,s12/mu10minus5
203.0,80.0,83497.0,19466.0,3.0,103490.0,4,s12/mu10minus5
164.0,112.0,49911.0,56959.0,2.0,112596.0,4,s12/mu10minus5
2570.0,7759.0,56.0,90229.0,6.0,102572.0,4,s12/mu10minus5
144.0,4.0,59396.0,35390.0,2.0,94936.0,4,s12/mu10minus5
167.0,536.0,92630.0,6045.0,4.0,99382.0,4,s12/mu10minus5
2248.0,4784.0,19426.0,80111.0,2.0,106571.0,4,s12/mu10minus5
465.0,75.0,79333.0,25691.0,2.0,105664.0,4,s12/mu10minus5
83.0,301.0,77862.0,21592.0,3.0,99886.0,4,s12/mu10minus5
75.0,24.0,89283.0,11093.0,2.0,105862.0,4,s12/mu10minus5
1351.0,2726.0,90223.0,24.0,1.0,94325.0,4,s12/mu10minus5
3181.0,2912.0,77468.0,35.0,2.0,108428.0,4,s12/mu10minus5
23826.0,5920.0,1560.0,83169.0,0.0,115916.0,4,s12/mu10minus5
0.0,0.0,53294.0,47856.0,0.0,101150.0,4,s12/mu10minus5
638.0,547.0,72886.0,22050.0,0.0,96123.0,4,s12/mu10minus5
0.0,0.0,43995.0,36476.0,3.0,86259.0,4,s12/mu10minus5
5663.0,3777.0,20757.0,76190.0,0.0,106692.0,4,s12/mu10minus5
26.0,246.0,78734.0,10892.0,2.0,95705.0,4,s12/mu10minus5
17.0,0.0,104477.0,5255.0,2.0,110344.0,4,s12/mu10minus5
42.0,14.0,82496.0,22217.0,2.0,104803.0,4,s12/mu10minus5
42.0,75.0,67775.0,17938.0,3.0,85845.0,4,s12/mu10minus5
26.0,588.0,13150.0,81422.0,2.0,106443.0,4,s12/mu10minus5
0.0,0.0,81546.0,15132.0,2.0,96680.0,4,s12/mu10minus5
0.0,26.0,59336.0,33497.0,2.0,102870.0,4,s12/mu10minus5
1988.0,4711.0,87614.0,16693.0,2.0,111288.0,4,s12/mu10minus5
0.0,0.0,71047.0,25644.0,3.0,110686.0,4,s12/mu10minus5
0.0,0.0,34150.0,62338.0,3.0,96669.0,4,s12/mu10minus5
4475.0,7056.0,0.0,74214.0,2.0,90709.0,4,s12/mu10minus5
0.0,0.0,88433.0,3520.0,2.0,97025.0,4,s12/mu10minus5
7918.0,957.0,59174.0,32211.0,0.0,100373.0,4,s12/mu10minus5
0.0,0.0,29182.0,55452.0,2.0,84636.0,4,s12/mu10minus5
243.0,686.0,67800.0,26647.0,2.0,95704.0,4,s12/mu10minus5
4829.0,21721.0,79346.0,8050.0,2.0,114868.0,4,s12/mu10minus5
30.0,84.0,60963.0,25803.0,3.0,88845.0,4,s12/mu10minus5
8276.0,2393.0,66167.0,30527.0,3.0,107793.0,4,s12/mu10minus5
13.0,266.0,34467.0,78496.0,2.0,113339.0,4,s12/mu10minus5
5135.0,3122.0,63615.0,28918.0,3.0,100803.0,4,s12/mu10minus5
47631.0,46343.0,8841.0,1566.0,2.0,105114.0,4,s12/mu10minus5
5929.0,13737.0,28904.0,56191.0,3.0,104764.0,4,s12/mu10minus5
45.0,44.0,58941.0,28048.0,2.0,87276.0,4,s12/mu10minus5
6.0,78.0,62031.0,39067.0,3.0,101514.0,4,s12/mu10minus5
0.0,0.0,22422.0,64487.0,2.0,86911.0,4,s12/mu10minus5
3883.0,1430.0,74481.0,5796.0,2.0,85592.0,4,s12/mu10minus5
6016.0,7576.0,15640.0,65055.0,4.0,94652.0,4,s12/mu10minus5
237.0,40.0,103297.0,2871.0,2.0,107917.0,4,s12/mu10minus5
235.0,0.0,60616.0,40359.0,3.0,101286.0,4,s12/mu10minus5
124.0,6.0,84803.0,8311.0,2.0,93292.0,4,s12/mu10minus5
0.0,0.0,57617.0,1639.0,4.0,102515.0,4,s12/mu10minus5
9849.0,10421.0,67213.0,19651.0,4.0,107145.0,4,s12/mu10minus5
13.0,119.0,63924.0,35092.0,3.0,99208.0,4,s12/mu10minus5
42.0,10.0,55281.0,47198.0,2.0,102669.0,4,s12/mu10minus5
604.0,3.0,66168.0,30970.0,3.0,97748.0,4,s12/mu10minus5
24.0,211.0,30350.0,71374.0,4.0,102083.0,4,s12/mu10minus5
21.0,231.0,115751.0,573.0,2.0,116578.0,4,s12/mu10minus5
300.0,34.0,47457.0,60140.0,1.0,107933.0,4,s12/mu10minus5
7551.0,1777.0,65335.0,14234.0,3.0,89002.0,4,s12/mu10minus5
10074.0,31423.0,28721.0,32575.0,3.0,107879.0,4,s12/mu10minus5
1789.0,2616.0,8290.0,98373.0,3.0,111533.0,4,s12/mu10minus5
11.0,281.0,53444.0,58356.0,2.0,112603.0,4,s12/mu10minus5
5109.0,10255.0,74262.0,1053.0,0.0,104240.0,4,s12/mu10minus5
4207.0,2347.0,69289.0,19101.0,2.0,97169.0,4,s12/mu10minus5
1901.0,2122.0,52894.0,58363.0,3.0,119175.0,4,s12/mu10minus5
83920.0,6454.0,13399.0,23.0,2.0,104152.0,4,s12/mu10minus5
0.0,0.0,95122.0,1958.0,3.0,97083.0,4,s12/mu10minus5
47.0,493.0,70061.0,19309.0,2.0,107146.0,4,s12/mu10minus5
0.0,0.0,93101.0,206.0,2.0,93400.0,4,s12/mu10minus5
182.0,0.0,65776.0,40921.0,2.0,106900.0,4,s12/mu10minus5
258.0,250.0,94927.0,3023.0,2.0,104172.0,4,s12/mu10minus5
0.0,0.0,97225.0,707.0,2.0,97934.0,4,s12/mu10minus5
0.0,55.0,85636.0,6604.0,2.0,97227.0,4,s12/mu10minus5
2473.0,1630.0,114561.0,4285.0,2.0,124512.0,4,s12/mu10minus5
76.0,208.0,107519.0,4538.0,2.0,114153.0,4,s12/mu10minus5
120.0,53.0,50635.0,53923.0,0.0,105193.0,4,s12/mu10minus5
3685.0,534.0,75937.0,15107.0,2.0,95265.0,4,s12/mu10minus5
0.0,0.0,55833.0,44492.0,3.0,102708.0,4,s12/mu10minus5
108.0,6.0,91317.0,15004.0,2.0,106437.0,4,s12/mu10minus5
183.0,555.0,55900.0,54748.0,3.0,117708.0,4,s12/mu10minus5
368.0,3552.0,106314.0,11079.0,2.0,121576.0,4,s12/mu10minus5
2384.0,1348.0,46187.0,56363.0,3.0,106506.0,4,s12/mu10minus5
0.0,0.0,82802.0,33088.0,3.0,116222.0,4,s12/mu10minus5
709.0,5859.0,61948.0,20642.0,2.0,89160.0,4,s12/mu10minus5
15404.0,13766.0,45756.0,17607.0,3.0,93263.0,4,s12/mu10minus5
715.0,9711.0,69732.0,15781.0,2.0,97517.0,4,s12/mu10minus5
5852.0,3628.0,87654.0,1524.0,2.0,98959.0,4,s12/mu10minus5
213.0,266.0,79646.0,15280.0,3.0,95409.0,4,s12/mu10minus5
265.0,807.0,91055.0,700.0,2.0,121809.0,4,s12/mu10minus5
51.0,169.0,97313.0,4951.0,1.0,102574.0,4,s12/mu10minus5
106.0,1326.0,46877.0,58613.0,2.0,107094.0,4,s12/mu10minus5
25.0,182.0,72172.0,35071.0,4.0,107531.0,4,s12/mu10minus5
807.0,2433.0,80885.0,20774.0,2.0,105916.0,4,s12/mu10minus5
11.0,182.0,34483.0,52914.0,3.0,87622.0,4,s12/mu10minus5
6023.0,19207.0,38716.0,22647.0,2.0,96064.0,4,s12/mu10minus5
404.0,46.0,39544.0,62046.0,4.0,102044.0,4,s12/mu10minus5
737.0,3396.0,91202.0,2742.0,2.0,98092.0,4,s12/mu10minus5
0.0,0.0,36510.0,63600.0,3.0,105254.0,4,s12/mu10minus5
351.0,394.0,27179.0,65410.0,3.0,93667.0,4,s12/mu10minus5
181.0,134.0,79526.0,15299.0,2.0,98613.0,4,s12/mu10minus5
285.0,70.0,91391.0,15427.0,2.0,107197.0,4,s12/mu10minus5
1150.0,1635.0,101158.0,8039.0,2.0,111993.0,4,s12/mu10minus5
0.0,110.0,30086.0,78806.0,3.0,109485.0,4,s12/mu10minus5
171.0,0.0,50625.0,39759.0,3.0,101295.0,4,s12/mu10minus5
0.0,0.0,41110.0,52460.0,3.0,100241.0,4,s12/mu10minus5
72.0,12.0,47692.0,58734.0,2.0,107800.0,4,s12/mu10minus5
1.0,0.0,76778.0,23073.0,2.0,111427.0,4,s12/mu10minus5
3694.0,29607.0,11314.0,55496.0,2.0,100498.0,4,s12/mu10minus5
1116.0,1367.0,68405.0,18407.0,4.0,89556.0,4,s12/mu10minus5
22437.0,56205.0,0.0,16954.0,4.0,99724.0,4,s12/mu10minus5
96.0,112.0,73880.0,29882.0,2.0,104144.0,4,s12/mu10minus5
145.0,265.0,106230.0,722.0,2.0,107364.0,4,s12/mu10minus5
418.0,739.0,2921.0,91178.0,3.0,95715.0,4,s12/mu10minus5
5328.0,19555.0,40501.0,41201.0,3.0,107075.0,4,s12/mu10minus5
4470.0,926.0,7947.0,103162.0,2.0,117025.0,4,s12/mu10minus5
912.0,270.0,97733.0,468.0,3.0,99393.0,4,s12/mu10minus5
1249.0,5510.0,97566.0,5188.0,2.0,109570.0,4,s12/mu10minus5
50.0,0.0,53750.0,22618.0,2.0,76420.0,4,s12/mu10minus5
32.0,34.0,108520.0,59.0,3.0,108655.0,4,s12/mu10minus5
276.0,0.0,116632.0,20.0,2.0,119079.0,4,s12/mu10minus5
11369.0,10622.0,78183.0,94.0,2.0,100270.0,4,s12/mu10minus5
11.0,0.0,26263.0,59758.0,3.0,86056.0,4,s12/mu10minus5
83877.0,5874.0,769.0,7721.0,3.0,98923.0,4,s12/mu10minus5
0.0,25.0,57493.0,37078.0,2.0,94599.0,4,s12/mu10minus5
0.0,0.0,17401.0,90677.0,1.0,108080.0,4,s12/mu10minus5
13.0,332.0,104482.0,11409.0,2.0,116247.0,4,s12/mu10minus5
2.0,0.0,105550.0,4802.0,3.0,110369.0,4,s12/mu10minus5
0.0,0.0,30893.0,61084.0,3.0,93037.0,4,s12/mu10minus5
138.0,0.0,84798.0,7223.0,2.0,94316.0,4,s12/mu10minus5
597.0,3571.0,65956.0,31084.0,2.0,101542.0,4,s12/mu10minus5
10.0,33.0,89082.0,14097.0,2.0,103230.0,4,s12/mu10minus5
552.0,2085.0,126598.0,1899.0,2.0,131166.0,4,s12/mu10minus5
640.0,1904.0,81770.0,25182.0,2.0,110630.0,4,s12/mu10minus5
576.0,3376.0,34515.0,54392.0,2.0,109235.0,4,s12/mu10minus5
0.0,61.0,82215.0,19941.0,2.0,109167.0,4,s12/mu10minus5
817.0,58.0,87426.0,11737.0,2.0,101575.0,4,s12/mu10minus5
433.0,990.0,79143.0,30660.0,2.0,111377.0,4,s12/mu10minus5
6279.0,22864.0,46527.0,5866.0,2.0,81538.0,4,s12/mu10minus5
0.0,1.0,91562.0,20952.0,3.0,112584.0,4,s12/mu10minus5
7.0,0.0,34094.0,59881.0,2.0,93985.0,4,s12/mu10minus5
1560.0,1466.0,80784.0,33704.0,2.0,117516.0,4,s12/mu10minus5
36.0,0.0,90455.0,33950.0,2.0,124443.0,4,s12/mu10minus5
268.0,465.0,82872.0,29833.0,4.0,118394.0,4,s12/mu10minus5
2243.0,34057.0,19577.0,48231.0,1.0,108692.0,4,s12/mu10minus5
841.0,1528.0,96910.0,6727.0,3.0,106024.0,4,s12/mu10minus5
34622.0,45720.0,2619.0,7676.0,1.0,118857.0,4,s12/mu10minus5
0.0,25.0,93470.0,15305.0,2.0,108889.0,4,s12/mu10minus5
0.0,0.0,46151.0,30796.0,1.0,112022.0,4,s12/mu10minus5
467.0,0.0,98760.0,6657.0,2.0,105887.0,4,s12/mu10minus5
23.0,19.0,63472.0,18951.0,1.0,104785.0,4,s12/mu10minus5
0.0,8.0,59198.0,24441.0,0.0,83785.0,4,s12/mu10minus5
9.0,57.0,53063.0,52689.0,4.0,106121.0,4,s12/mu10minus5
6.0,23.0,81516.0,25773.0,3.0,107667.0,4,s12/mu10minus5
0.0,0.0,70128.0,31220.0,2.0,105814.0,4,s12/mu10minus5
3469.0,5687.0,68065.0,21866.0,2.0,104330.0,4,s12/mu10minus5
3099.0,2526.0,89271.0,9037.0,2.0,104317.0,4,s12/mu10minus5
